Time(s),Queue Density,Dynamic Density
17.0667,0.0762411,0
17.1333,0.0758099,0
17.2,0.075714,0
17.2667,0.0754265,0
17.3333,0.0752827,0
17.4,0.0755223,0
17.4667,0.0752348,0
17.5333,0.0754265,0
17.6,0.075714,0
17.6667,0.0754744,0
17.7333,0.0755223,0
17.8,0.0755703,0
17.8667,0.0758099,0
17.9333,0.0760495,0
18,0.0736055,0
18.0667,0.0731263,0
18.1333,0.0735097,0
18.2,0.0736055,0
18.2667,0.0736055,0
18.3333,0.073941,0
18.4,0.0737493,0
18.4667,0.0730784,0
18.5333,0.0765287,0
18.6,0.0780142,0
18.6667,0.0798352,0
18.7333,0.0825666,0
18.8,0.0832375,0
18.8667,0.0848668,0
18.9333,0.0881254,0
19,0.0898026,0
19.0667,0.0921027,0
19.1333,0.0940196,0
19.2,0.0941633,0
19.2667,0.0930611,0
19.3333,0.0923903,0
19.4,0.0924861,0
19.4667,0.0916235,0
19.5333,0.0894671,0
19.6,0.089515,0
19.6667,0.0887962,0
19.7333,0.0888921,0
19.8,0.0885566,0
19.8667,0.0853939,0
19.9333,0.0830937,0
20,0.0830458,0
20.0667,0.0818957,0
20.1333,0.0806498,0
20.2,0.0797872,0
20.2667,0.0790684,0
20.3333,0.0781579,0
20.4,0.0777746,0
20.4667,0.0777267,0
20.5333,0.0791164,0
20.6,0.078733,0
20.6667,0.0789247,0
20.7333,0.0791164,0
20.8,0.0795476,0
20.8667,0.0792601,0
20.9333,0.0790684,0
21,0.079308,0
21.0667,0.079931,0
21.1333,0.0789726,0
21.2,0.0783496,0
21.2667,0.0773433,0
21.3333,0.0764328,0
21.4,0.0768641,0
21.4667,0.0765766,0
21.5333,0.0761453,0
21.6,0.0763849,0
21.6667,0.0763849,0
21.7333,0.0766245,0
21.8,0.0765766,0
21.8667,0.0774391,0
21.9333,0.0769599,0
22,0.0770558,0
22.0667,0.076912,0
22.1333,0.0770558,0
22.2,0.0764328,0
22.2667,0.0760974,0
22.3333,0.0760974,0
22.4,0.0763849,0
22.4667,0.0762411,0
22.5333,0.0763849,0
22.6,0.0761932,0
22.6667,0.0771037,0
22.7333,0.0775829,0
22.8,0.0780142,0
22.8667,0.0765766,0
22.9333,0.0788288,0
23,0.0802185,0
23.0667,0.0811769,0
23.1333,0.0812248,0
23.2,0.0820874,0
23.2667,0.0822312,0
23.3333,0.0812248,0
23.4,0.0794997,0
23.4667,0.0783017,0
23.5333,0.0783496,0
23.6,0.0779183,0
23.6667,0.0782059,0
23.7333,0.078733,0
23.8,0.0786851,0
23.8667,0.0790205,0
23.9333,0.0789247,0
24,0.0790205,0
24.0667,0.0792122,0
24.1333,0.0792122,0
24.2,0.0792601,0
24.2667,0.0787809,0
24.3333,0.0798831,0
24.4,0.079308,0
24.4667,0.0794518,0
24.5333,0.0796435,0
24.6,0.0791643,0
24.6667,0.080554,0
24.7333,0.080506,0
24.8,0.0806019,0
24.8667,0.0804581,0
24.9333,0.0808415,0
25,0.0810811,0
25.0667,0.0807936,0
25.1333,0.0802664,0
25.2,0.0799789,0
25.2667,0.0804581,0
25.3333,0.0808894,0
25.4,0.0807936,0
25.4667,0.0812248,0
25.5333,0.081129,0
25.6,0.0806498,0
25.6667,0.0816082,0
25.7333,0.0826145,0
25.8,0.083525,0
25.8667,0.0840521,0
25.9333,0.0846751,0
26,0.0848668,0
26.0667,0.0854897,0
26.1333,0.0856335,0
26.2,0.0864961,0
26.2667,0.0855377,0
26.3333,0.0851543,0
26.4,0.0860169,0
26.4667,0.0865919,0
26.5333,0.087167,0
26.6,0.0861606,0
26.6667,0.0865919,0
26.7333,0.0873586,0
26.8,0.0880774,0
26.8667,0.0874066,0
26.9333,0.0885087,0
27,0.0885566,0
27.0667,0.089563,0
27.1333,0.0914798,0
27.2,0.0911443,0
27.2667,0.0933487,0
27.3333,0.0960322,0
27.4,0.0982845,0
27.4667,0.100249,0
27.5333,0.103795,0
27.6,0.105281,0
27.6667,0.107821,0
27.7333,0.109498,0
27.8,0.110648,0
27.8667,0.110265,0
27.9333,0.113188,0
28,0.111415,0
28.0667,0.112756,0
28.1333,0.115057,0
28.2,0.115296,0
28.2667,0.116494,0
28.3333,0.118171,0
28.4,0.120951,0
28.4667,0.124928,0
28.5333,0.12742,0
28.6,0.12766,0
28.6667,0.128953,0
28.7333,0.129768,0
28.8,0.129816,0
28.8667,0.132787,0
28.9333,0.132835,0
29,0.131685,0
29.0667,0.134129,0
29.1333,0.134033,0
29.2,0.131733,0
29.2667,0.133698,0
29.3333,0.134033,0
29.4,0.132356,0
29.4667,0.1348,0
29.5333,0.133793,0
29.6,0.134752,0
29.6667,0.127228,0
29.7333,0.130535,0
29.8,0.129433,0
29.8667,0.131877,0
29.9333,0.134464,0
30,0.132356,0
30.0667,0.131349,0
30.1333,0.134752,0
30.2,0.134656,0
30.2667,0.133075,0
30.3333,0.13341,0
30.4,0.133889,0
30.4667,0.133745,0
30.5333,0.13595,0
30.6,0.136621,0
30.6667,0.137387,0
30.7333,0.137244,0
30.8,0.137867,0
30.8667,0.137915,0
30.9333,0.136717,0
31,0.137292,0
31.0667,0.140646,0
31.1333,0.138873,0
31.2,0.139065,0
31.2667,0.137435,0
31.3333,0.140598,0
31.4,0.141173,0
31.4667,0.136429,0
31.5333,0.13801,0
31.6,0.139831,0
31.6667,0.139592,0
31.7333,0.140358,0
31.8,0.139256,0
31.8667,0.140502,0
31.9333,0.139592,0
32,0.13849,0
32.0667,0.141317,0
32.1333,0.139448,0
32.2,0.139017,0
32.2667,0.139544,0
32.3333,0.139735,0
32.4,0.140167,0
32.4667,0.140454,0
32.5333,0.140023,0
32.6,0.140263,0
32.6667,0.138537,0
32.7333,0.13916,0
32.8,0.139688,0
32.8667,0.139304,0
32.9333,0.139688,0
33,0.139592,0
33.0667,0.138777,0
33.1333,0.139304,0
33.2,0.138106,0
33.2667,0.138777,0
33.3333,0.138921,0
33.4,0.139783,0
33.4667,0.144192,0
33.5333,0.147499,0
33.6,0.14932,0
33.6667,0.15277,0
33.7333,0.154878,0
33.8,0.156795,0
33.8667,0.157849,0
33.9333,0.158712,0
34,0.16197,0
34.0667,0.165133,0
34.1333,0.167865,0
34.2,0.166906,0
34.2667,0.170692,0
34.3333,0.171698,0
34.4,0.173663,0
34.4667,0.176011,0
34.5333,0.177736,0
34.6,0.180468,0
34.6667,0.18962,0
34.7333,0.192304,0
34.8,0.193646,0
34.8667,0.195227,0
34.9333,0.198917,0
35,0.199109,0
35.0667,0.20069,0
35.1333,0.200978,0
35.2,0.199396,0
35.2667,0.200163,0
35.3333,0.200163,0
35.4,0.198677,0
35.4667,0.201265,0
35.5333,0.19839,0
35.6,0.198102,0
35.6667,0.199971,0
35.7333,0.198965,0
35.8,0.199348,0
35.8667,0.198246,0
35.9333,0.198007,0
36,0.196761,0
36.0667,0.199109,0
36.1333,0.200115,0
36.2,0.201073,0
36.2667,0.201457,0
36.3333,0.20184,0
36.4,0.200115,0
36.4667,0.199205,0
36.5333,0.198438,0
36.6,0.197911,0
36.6667,0.196856,0
36.7333,0.195515,0
36.8,0.196425,0
36.8667,0.196281,0
36.9333,0.194365,0
37,0.193837,0
37.0667,0.191921,0
37.1333,0.192639,0
37.2,0.191394,0
37.2667,0.189333,0
37.3333,0.19125,0
37.4,0.188854,0
37.4667,0.189141,0
37.5333,0.188518,0
37.6,0.187033,0
37.6667,0.186122,0
37.7333,0.185739,0
37.8,0.185116,0
37.8667,0.186218,0
37.9333,0.187177,0
38,0.184924,0
38.0667,0.181762,0
38.1333,0.180516,0
38.2,0.179988,0
38.2667,0.183343,0
38.3333,0.183822,0
38.4,0.185451,0
38.4667,0.187943,0
38.5333,0.190148,0
38.6,0.190675,0
38.6667,0.192927,0
38.7333,0.19494,0
38.8,0.196042,0
38.8667,0.197911,0
38.9333,0.200163,0
39,0.201648,0
39.0667,0.202894,0
39.1333,0.204811,0
39.2,0.205961,0
39.2667,0.209076,0
39.3333,0.211568,0
39.4,0.211999,0
39.4667,0.212526,0
39.5333,0.214635,0
39.6,0.215737,0
39.6667,0.223788,0
39.7333,0.227525,0
39.8,0.229059,0
39.8667,0.231407,0
39.9333,0.234618,0
40,0.235001,0
40.0667,0.236343,0
40.1333,0.239074,0
40.2,0.240081,0
40.2667,0.240081,0
40.3333,0.242764,0
40.4,0.243243,0
40.4667,0.246789,0
40.5333,0.249617,0
40.6,0.251629,0
40.6667,0.255798,0
40.7333,0.259057,0
40.8,0.260974,0
40.8667,0.263034,0
40.9333,0.26567,0
41,0.268162,0
41.0667,0.269599,0
41.1333,0.272858,0
41.2,0.275062,0
41.2667,0.276021,0
41.3333,0.284934,0
41.4,0.287042,0
41.4667,0.289295,0
41.5333,0.288959,0
41.6,0.291116,0
41.6667,0.291403,0
41.7333,0.292266,0
41.8,0.294087,0
41.8667,0.297489,0
41.9333,0.299597,0
42,0.300652,0
42.0667,0.303191,0
42.1333,0.305827,0
42.2,0.307121,0
42.2667,0.309421,0
42.3333,0.311098,0
42.4,0.310667,0
42.4667,0.312009,0
42.5333,0.313111,0
42.6,0.312392,0
42.6667,0.312919,0
42.7333,0.312392,0
42.8,0.314453,0
42.8667,0.315603,0
42.9333,0.314405,0
43,0.312823,0
43.0667,0.31244,0
43.1333,0.312967,0
43.2,0.312967,0
43.2667,0.313111,0
43.3333,0.313399,0
43.4,0.314357,0
43.4667,0.317328,0
43.5333,0.318909,0
43.6,0.320251,0
43.6667,0.321066,0
43.7333,0.321449,0
43.8,0.322264,0
43.8667,0.322168,0
43.9333,0.323366,0
44,0.324947,0
44.0667,0.324276,0
44.1333,0.324612,0
44.2,0.323366,0
44.2667,0.323893,0
44.3333,0.324756,0
44.4,0.325522,0
44.4667,0.325283,0
44.5333,0.324995,0
44.6,0.325666,0
44.6667,0.323174,0
44.7333,0.322551,0
44.8,0.323606,0
44.8667,0.323414,0
44.9333,0.322551,0
45,0.323414,0
45.0667,0.32327,0
45.1333,0.322695,0
45.2,0.322551,0
45.2667,0.323126,0
45.3333,0.322503,0
45.4,0.324804,0
45.4667,0.323653,0
45.5333,0.325714,0
45.6,0.32466,0
45.6667,0.326097,0
45.7333,0.324276,0
45.8,0.324516,0
45.8667,0.324947,0
45.9333,0.32351,0
46,0.323318,0
46.0667,0.322983,0
46.1333,0.324564,0
46.2,0.32442,0
46.2667,0.323845,0
46.3333,0.323366,0
46.4,0.322983,0
46.4667,0.323606,0
46.5333,0.324708,0
46.6,0.323558,0
46.6667,0.322599,0
46.7333,0.323126,0
46.8,0.32188,0
46.8667,0.320587,0
46.9333,0.319484,0
47,0.319772,0
47.0667,0.319676,0
47.1333,0.318526,0
47.2,0.319293,0
47.2667,0.319436,0
47.3333,0.31843,0
47.4,0.318718,0
47.4667,0.317615,0
47.5333,0.318909,0
47.6,0.319484,0
47.6667,0.319724,0
47.7333,0.319436,0
47.8,0.319341,0
47.8667,0.320107,0
47.9333,0.320059,0
48,0.319101,0
48.0667,0.318382,0
48.1333,0.318286,0
48.2,0.319053,0
48.2667,0.318478,0
48.3333,0.317328,0
48.4,0.319053,0
48.4667,0.319293,0
48.5333,0.319436,0
48.6,0.318861,0
48.6667,0.319149,0
48.7333,0.318526,0
48.8,0.319101,0
48.8667,0.318957,0
48.9333,0.317711,0
49,0.318095,0
49.0667,0.318382,0
49.1333,0.317376,0
49.2,0.31752,0
49.2667,0.318047,0
49.3333,0.317951,0
49.4,0.317999,0
49.4667,0.317999,0
49.5333,0.317855,0
49.6,0.318286,0
49.6667,0.315363,0
49.7333,0.314453,0
49.8,0.314692,0
49.8667,0.316513,0
49.9333,0.316082,0
50,0.316082,0
50.0667,0.315603,0
50.1333,0.315363,0
50.2,0.314788,0
50.2667,0.315459,0
50.3333,0.315124,0
50.4,0.316993,0
50.4667,0.317903,0
50.5333,0.316849,0
50.6,0.317424,0
50.6667,0.316801,0
50.7333,0.316226,0
50.8,0.315315,0
50.8667,0.315219,0
50.9333,0.316034,0
51,0.316657,0
51.0667,0.316082,0
51.1333,0.316657,0
51.2,0.316274,0
51.2667,0.316945,0
51.3333,0.313782,0
51.4,0.313399,0
51.4667,0.314597,0
51.5333,0.314692,0
51.6,0.31474,0
51.6667,0.315124,0
51.7333,0.315459,0
51.8,0.315076,0
51.8667,0.314021,0
51.9333,0.314644,0
52,0.314884,0
52.0667,0.314357,0
52.1333,0.314692,0
52.2,0.314644,0
52.2667,0.314597,0
52.3333,0.314453,0
52.4,0.315028,0
52.4667,0.315028,0
52.5333,0.315699,0
52.6,0.315555,0
52.6667,0.315124,0
52.7333,0.315411,0
52.8,0.316561,0
52.8667,0.318766,0
52.9333,0.318957,0
53,0.313638,0
53.0667,0.315028,0
53.1333,0.318191,0
53.2,0.318861,0
53.2667,0.320539,0
53.3333,0.321449,0
53.4,0.322551,0
53.4667,0.323941,0
53.5333,0.325091,0
53.6,0.32581,0
53.6667,0.327343,0
53.7333,0.328445,0
53.8,0.330027,0
53.8667,0.330698,0
53.9333,0.331512,0
54,0.33295,0
54.0667,0.334723,0
54.1333,0.336784,0
54.2,0.33894,0
54.2667,0.342007,0
54.3333,0.344786,0
54.4,0.346272,0
54.4667,0.349099,0
54.5333,0.351351,0
54.6,0.352645,0
54.6667,0.365057,0
54.7333,0.364577,0
54.8,0.365727,0
54.8667,0.367692,0
54.9333,0.370807,0
55,0.371909,0
55.0667,0.374257,0
55.1333,0.375264,0
55.2,0.376366,0
55.2667,0.377899,0
55.3333,0.376701,0
55.4,0.377707,0
55.4667,0.379193,0
55.5333,0.379912,0
55.6,0.379528,0
55.6667,0.379097,0
55.7333,0.378858,0
55.8,0.378714,0
55.8667,0.378762,0
55.9333,0.379528,0
56,0.380391,0
56.0667,0.38111,0
56.1333,0.380726,0
56.2,0.380487,0
56.2667,0.380726,0
56.3333,0.384081,0
56.4,0.383218,0
56.4667,0.383937,0
56.5333,0.384081,0
56.6,0.38456,0
56.6667,0.384464,0
56.7333,0.384081,0
56.8,0.383266,0
56.8667,0.383362,0
56.9333,0.382308,0
57,0.382308,0
57.0667,0.383122,0
57.1333,0.3825,0
57.2,0.382595,0
57.2667,0.382691,0
57.3333,0.382835,0
57.4,0.383027,0
57.4667,0.382068,0
57.5333,0.383027,0
57.6,0.383458,0
57.6667,0.382164,0
57.7333,0.382308,0
57.8,0.382404,0
57.8667,0.38202,0
57.9333,0.381685,0
58,0.379193,0
58.0667,0.380535,0
58.1333,0.380295,0
58.2,0.380583,0
58.2667,0.380008,0
58.3333,0.380247,0
58.4,0.380247,0
58.4667,0.380247,0
58.5333,0.381014,0
58.6,0.381349,0
58.6667,0.378714,0
58.7333,0.378714,0
58.8,0.378906,0
58.8667,0.379145,0
58.9333,0.378283,0
59,0.378283,0
59.0667,0.379672,0
59.1333,0.379241,0
59.2,0.379385,0
59.2667,0.379241,0
59.3333,0.37972,0
59.4,0.380822,0
59.4667,0.380439,0
59.5333,0.381158,0
59.6,0.381972,0
59.6667,0.381302,0
59.7333,0.38111,0
59.8,0.382595,0
59.8667,0.382835,0
59.9333,0.38341,0
60,0.383841,0
60.0667,0.384225,0
60.1333,0.384129,0
60.2,0.38456,0
60.2667,0.3848,0
60.3333,0.381637,0
60.4,0.381733,0
60.4667,0.383075,0
60.5333,0.383122,0
60.6,0.382356,0
60.6667,0.383314,0
60.7333,0.38317,0
60.8,0.38317,0
60.8667,0.383027,0
60.9333,0.381924,0
61,0.382212,0
61.0667,0.380295,0
61.1333,0.377276,0
61.2,0.375407,0
61.2667,0.373826,0
61.3333,0.373922,0
61.4,0.373682,0
61.4667,0.37373,0
61.5333,0.373826,0
61.6,0.373059,0
61.6667,0.373347,0
61.7333,0.372293,0
61.8,0.37234,0
61.8667,0.371382,0
61.9333,0.37167,0
62,0.372149,0
62.0667,0.372724,0
62.1333,0.373203,0
62.2,0.373538,0
62.2667,0.373874,0
62.3333,0.373538,0
62.4,0.373443,0
62.4667,0.375503,0
62.5333,0.376222,0
62.6,0.377803,0
62.6667,0.378762,0
62.7333,0.379241,0
62.8,0.379816,0
62.8667,0.379337,0
62.9333,0.379049,0
63,0.379337,0
63.0667,0.379049,0
63.1333,0.378235,0
