Time(s),Queue Density
46.7333,0.36569
46.8,0.365608
46.8667,0.365678
46.9333,0.365873
47,0.366014
47.0667,0.366142
47.1333,0.365889
47.2,0.366037
47.2667,0.366029
47.3333,0.365897
47.4,0.366099
47.4667,0.366322
47.5333,0.367094
47.6,0.367403
47.6667,0.367184
47.7333,0.36759
47.8,0.367668
47.8667,0.367703
47.9333,0.367379
48,0.364156
48.0667,0.364242
48.1333,0.364968
48.2,0.365491
48.2667,0.365495
48.3333,0.366642
48.4,0.367247
48.4667,0.367231
48.5333,0.366693
48.6,0.366732
48.6667,0.367301
48.7333,0.367122
48.8,0.367188
48.8667,0.366634
48.9333,0.366045
49,0.365967
49.0667,0.365179
49.1333,0.3648
49.2,0.364956
49.2667,0.365108
49.3333,0.365319
49.4,0.364835
49.4667,0.364894
49.5333,0.364675
49.6,0.36489
49.6667,0.360001
49.7333,0.360376
49.8,0.361144
49.8667,0.361425
49.9333,0.361257
50,0.361292
50.0667,0.36052
50.1333,0.360762
50.2,0.360805
50.2667,0.360762
50.3333,0.360645
50.4,0.360578
50.4667,0.360972
50.5333,0.361499
50.6,0.361476
50.6667,0.361538
50.7333,0.361819
50.8,0.361558
50.8667,0.361425
50.9333,0.361238
51,0.361109
51.0667,0.36107
51.1333,0.361222
51.2,0.36123
51.2667,0.361195
51.3333,0.356766
51.4,0.356989
51.4667,0.357227
51.5333,0.357223
51.6,0.357262
51.6667,0.357843
51.7333,0.35791
51.8,0.358483
51.8667,0.358167
51.9333,0.358729
52,0.358791
52.0667,0.359182
52.1333,0.359408
52.2,0.359661
52.2667,0.359923
52.3333,0.359806
52.4,0.359818
52.4667,0.35933
52.5333,0.359361
52.6,0.359431
52.6667,0.36068
52.7333,0.361901
52.8,0.362369
52.8667,0.36283
52.9333,0.364266
53,0.359622
53.0667,0.361246
53.1333,0.363587
53.2,0.364734
53.2667,0.366271
53.3333,0.367984
53.4,0.368718
53.4667,0.369986
53.5333,0.371437
53.6,0.372245
53.6667,0.373638
53.7333,0.373852
53.8,0.374137
53.8667,0.374543
53.9333,0.375636
54,0.37651
54.0667,0.377996
54.1333,0.379888
54.2,0.381941
54.2667,0.385815
54.3333,0.388305
54.4,0.389986
54.4667,0.392542
54.5333,0.394329
54.6,0.395324
54.6667,0.401594
54.7333,0.40184
54.8,0.402652
54.8667,0.403931
54.9333,0.404962
55,0.406288
55.0667,0.40774
55.1333,0.40907
55.2,0.410085
55.2667,0.410354
55.3333,0.41131
55.4,0.412605
55.4667,0.412777
55.5333,0.413066
55.6,0.413109
55.6667,0.4133
55.7333,0.412824
55.8,0.41291
55.8667,0.413132
55.9333,0.413471
56,0.413698
56.0667,0.414135
56.1333,0.414728
56.2,0.414958
56.2667,0.415301
56.3333,0.412519
56.4,0.412991
56.4667,0.413417
56.5333,0.413631
56.6,0.413292
56.6667,0.413448
56.7333,0.413226
56.8,0.412941
56.8667,0.413315
56.9333,0.413292
57,0.413694
57.0667,0.413737
57.1333,0.413717
57.2,0.413901
57.2667,0.413296
57.3333,0.413241
57.4,0.413128
57.4667,0.413179
57.5333,0.413464
57.6,0.413694
57.6667,0.413951
57.7333,0.413604
57.8,0.413343
57.8667,0.413436
57.9333,0.413218
58,0.409624
58.0667,0.410003
58.1333,0.410529
58.2,0.410674
58.2667,0.410533
58.3333,0.411002
58.4,0.41108
58.4667,0.411044
58.5333,0.41115
58.6,0.411193
58.6667,0.40987
58.7333,0.410369
58.8,0.410697
58.8667,0.4109
58.9333,0.410686
59,0.410818
59.0667,0.411333
59.1333,0.41113
59.2,0.411224
59.2667,0.411868
59.3333,0.411821
59.4,0.41163
59.4667,0.411903
59.5333,0.412231
59.6,0.412956
59.6667,0.413155
59.7333,0.413569
59.8,0.413737
59.8667,0.414283
59.9333,0.414681
60,0.414989
60.0667,0.415126
60.1333,0.414767
60.2,0.414767
60.2667,0.41486
60.3333,0.411497
60.4,0.411649
60.4667,0.412441
60.5333,0.412633
60.6,0.412765
60.6667,0.413062
60.7333,0.413034
60.8,0.412789
60.8667,0.412476
60.9333,0.411602
61,0.411115
61.0667,0.409776
61.1333,0.408715
61.2,0.407506
61.2667,0.406815
61.3333,0.406643
61.4,0.406776
61.4667,0.407033
61.5333,0.407193
61.6,0.407221
61.6667,0.407307
61.7333,0.406979
61.8,0.407041
61.8667,0.407178
61.9333,0.40699
62,0.405324
62.0667,0.40573
62.1333,0.405949
62.2,0.406351
62.2667,0.406253
62.3333,0.406749
62.4,0.407018
62.4667,0.408512
62.5333,0.409652
62.6,0.410689
62.6667,0.411997
62.7333,0.413206
62.8,0.413561
62.8667,0.413631
62.9333,0.413405
63,0.413413
63.0667,0.413471
63.1333,0.413553
63.2,0.413183
63.2667,0.413249
63.3333,0.413323
63.4,0.413436
63.4667,0.413534
63.5333,0.413608
63.6,0.413588
63.6667,0.409503
63.7333,0.410112
63.8,0.410541
63.8667,0.410506
63.9333,0.410619
64,0.411013
64.0667,0.411185
64.1333,0.411345
64.2,0.411466
64.2667,0.411544
64.3333,0.411739
64.4,0.412067
64.4667,0.412149
64.5333,0.412141
64.6,0.412254
64.6667,0.412367
64.7333,0.413054
64.8,0.413214
64.8667,0.413709
64.9333,0.413858
65,0.414338
65.0667,0.414431
65.1333,0.414357
65.2,0.414634
65.2667,0.414408
65.3333,0.412242
65.4,0.412586
65.4667,0.413097
65.5333,0.413581
65.6,0.41378
65.6667,0.413986
65.7333,0.413631
65.8,0.413518
65.8667,0.413179
65.9333,0.412991
66,0.412863
66.0667,0.413148
66.1333,0.412812
66.2,0.412816
66.2667,0.412851
66.3333,0.413296
66.4,0.413109
66.4667,0.412828
66.5333,0.412835
66.6,0.413019
66.6667,0.413503
66.7333,0.414392
66.8,0.414673
66.8667,0.414779
66.9333,0.414899
67,0.41106
67.0667,0.411388
67.1333,0.41184
67.2,0.411704
67.2667,0.412465
67.3333,0.412196
67.4,0.4082
67.4667,0.407502
67.5333,0.407927
67.6,0.40742
67.6667,0.40749
67.7333,0.40756
67.8,0.407322
67.8667,0.407556
67.9333,0.407759
68,0.407439
68.0667,0.406741
68.1333,0.407201
68.2,0.4071
68.2667,0.407033
68.3333,0.406624
68.4,0.40678
68.4667,0.406721
68.5333,0.406881
68.6,0.406893
68.6667,0.406354
68.7333,0.406366
68.8,0.406167
68.8667,0.405964
68.9333,0.405902
69,0.40575
69.0667,0.40335
69.1333,0.403514
69.2,0.403748
69.2667,0.404322
69.3333,0.404439
69.4,0.404248
69.4667,0.404755
69.5333,0.404688
69.6,0.405239
69.6667,0.405184
69.7333,0.405516
69.8,0.405605
69.8667,0.405894
69.9333,0.405871
70,0.406015
70.0667,0.405758
70.1333,0.405539
70.2,0.405196
70.2667,0.405512
70.3333,0.405391
70.4,0.405496
70.4667,0.405496
70.5333,0.405629
70.6,0.405699
70.6667,0.405348
