Time(s),Queue Density,Dynamic Density
0.0666667,0.0362041,0
0.133333,0.0363707,0
0.2,0.0347604,0
0.266667,0.0359265,0
0.333333,0.0380921,0
0.4,0.0397579,0
0.466667,0.0417014,0
0.533333,0.0445888,0
0.6,0.0432561,0
0.666667,0.043978,0
0.733333,0.0454217,0
0.8,0.0452552,0
0.866667,0.047865,0
0.933333,0.0480315,0
1,0.0486423,0
1.06667,0.0461991,0
1.13333,0.0443112,0
1.2,0.0462547,0
1.26667,0.0444222,0
1.33333,0.0449775,0
1.4,0.0447554,0
1.46667,0.0451996,0
1.53333,0.045977,0
1.6,0.0456438,0
1.66667,0.0446999,0
1.73333,0.046921,0
1.8,0.0464212,0
1.86667,0.0487534,0
1.93333,0.0496418,0
2,0.050919,0
2.06667,0.0521961,0
2.13333,0.0507524,0
2.2,0.0506413,0
2.26667,0.0508635,0
2.33333,0.0524182,0
2.4,0.0525848,0
2.46667,0.0536398,0
2.53333,0.0532512,0
2.6,0.0535288,0
2.66667,0.0526959,0
2.73333,0.0511411,0
2.8,0.0522517,0
2.86667,0.0516408,0
2.93333,0.0520851,0
3,0.0520851,0
3.06667,0.0515853,0
3.13333,0.052918,0
3.2,0.0535288,0
3.26667,0.0532512,0
3.33333,0.0531956,0
3.4,0.0534733,0
3.46667,0.0520851,0
3.53333,0.053029,0
3.6,0.0536398,0
3.66667,0.0564718,0
3.73333,0.0587484,0
3.8,0.0581376,0
3.86667,0.0608585,0
3.93333,0.0629685,0
4,0.0649675,0
4.06667,0.066911,0
4.13333,0.0683547,0
4.2,0.0686324,0
4.26667,0.0683547,0
4.33333,0.0669665,0
4.4,0.0661336,0
4.46667,0.063024,0
4.53333,0.0621911,0
4.6,0.0614137,0
4.66667,0.0577489,0
4.73333,0.0579155,0
4.8,0.0571381,0
4.86667,0.0591371,0
4.93333,0.0583042,0
5,0.0584152,0
5.06667,0.0578044,0
5.13333,0.0583042,0
5.2,0.056916,0
5.26667,0.055972,0
5.33333,0.0581376,0
5.4,0.0573047,0
5.46667,0.057971,0
5.53333,0.0593037,0
5.6,0.0595813,0
5.66667,0.0592482,0
5.73333,0.0648009,0
5.8,0.0656338,0
5.86667,0.0686879,0
5.93333,0.071853,0
6,0.0734633,0
6.06667,0.0730746,0
6.13333,0.0733522,0
6.2,0.0741296,0
6.26667,0.0768505,0
6.33333,0.0744628,0
6.4,0.0751846,0
6.46667,0.0787939,0
6.53333,0.0785718,0
6.6,0.0791826,0
6.66667,0.0773502,0
6.73333,0.0757399,0
6.8,0.077017,0
6.86667,0.0760175,0
6.93333,0.0766284,0
7,0.0762952,0
7.06667,0.0755733,0
