Time(s),Queue Density
8.33333,0.113371
8.4,0.113839
8.46667,0.11343
8.53333,0.112427
8.6,0.112837
8.66667,0.112411
8.73333,0.112384
8.8,0.111795
8.86667,0.11133
8.93333,0.111229
9,0.110987
9.06667,0.111085
9.13333,0.111245
9.2,0.111311
9.26667,0.11215
9.33333,0.111771
9.4,0.111834
9.46667,0.111615
9.53333,0.111865
9.6,0.11231
9.66667,0.112716
9.73333,0.112688
9.8,0.1127
9.86667,0.113336
9.93333,0.113465
10,0.113328
10.0667,0.112852
10.1333,0.111662
10.2,0.111838
10.2667,0.111065
10.3333,0.110655
10.4,0.110511
10.4667,0.108244
10.5333,0.108431
10.6,0.107909
10.6667,0.108424
10.7333,0.107838
10.8,0.108225
10.8667,0.107885
10.9333,0.106824
11,0.106875
11.0667,0.106492
11.1333,0.106102
11.2,0.106106
11.2667,0.10517
11.3333,0.101576
11.4,0.101865
11.4667,0.101357
11.5333,0.101482
11.6,0.101474
11.6667,0.101521
11.7333,0.101389
11.8,0.102087
11.8667,0.101619
11.9333,0.101385
12,0.101779
12.0667,0.102013
12.1333,0.101923
12.2,0.102021
12.2667,0.101685
12.3333,0.102349
12.4,0.102774
12.4667,0.10197
12.5333,0.101607
12.6,0.102001
12.6667,0.102466
12.7333,0.102489
12.8,0.102606
12.8667,0.102032
12.9333,0.101982
13,0.102247
13.0667,0.102505
13.1333,0.102696
13.2,0.102493
13.2667,0.102641
13.3333,0.102879
13.4,0.103082
13.4667,0.103246
13.5333,0.103445
13.6,0.103773
13.6667,0.103866
13.7333,0.103343
13.8,0.1035
13.8667,0.10355
13.9333,0.103269
14,0.103468
14.0667,0.104354
14.1333,0.104319
14.2,0.104143
14.2667,0.10378
14.3333,0.103757
14.4,0.103492
14.4667,0.10307
14.5333,0.102957
14.6,0.103301
14.6667,0.101615
14.7333,0.102075
14.8,0.102668
14.8667,0.101299
14.9333,0.101162
15,0.101404
15.0667,0.101482
15.1333,0.101428
15.2,0.101689
15.2667,0.101638
15.3333,0.101494
15.4,0.101455
15.4667,0.101588
15.5333,0.102274
15.6,0.102797
15.6667,0.103675
15.7333,0.10341
15.8,0.103125
15.8667,0.102349
15.9333,0.100948
16,0.100448
16.0667,0.0997655
16.1333,0.0995743
16.2,0.0995977
16.2667,0.0995704
16.3333,0.098115
16.4,0.098513
16.4667,0.0988213
16.5333,0.0990983
16.6,0.0986847
16.6667,0.0985052
16.7333,0.0984311
16.8,0.0981931
16.8667,0.0983491
16.9333,0.0982243
17,0.098314
17.0667,0.0987198
17.1333,0.0989344
17.2,0.0988447
17.2667,0.0989695
17.3333,0.0991646
17.4,0.0995665
17.4667,0.0998006
17.5333,0.0998865
17.6,0.0998045
17.6667,0.0997694
17.7333,0.0996563
17.8,0.0996602
17.8667,0.0995782
17.9333,0.0995977
18,0.0982009
18.0667,0.0982204
18.1333,0.0984077
18.2,0.0982984
18.2667,0.0982672
18.3333,0.098474
18.4,0.0986886
18.4667,0.0993558
18.5333,0.101915
18.6,0.102493
18.6667,0.104233
18.7333,0.106375
18.8,0.107171
18.8667,0.10833
18.9333,0.110515
19,0.111475
19.0667,0.113527
19.1333,0.115267
19.2,0.115053
19.2667,0.11483
19.3333,0.114042
19.4,0.113976
19.4667,0.113562
19.5333,0.113215
19.6,0.112942
19.6667,0.110425
19.7333,0.108868
19.8,0.108049
19.8667,0.106305
19.9333,0.104112
20,0.103468
20.0667,0.101771
20.1333,0.100425
20.2,0.0992817
20.2667,0.0984233
20.3333,0.0982009
20.4,0.0984545
20.4667,0.098236
20.5333,0.09911
20.6,0.0993129
20.6667,0.0991178
20.7333,0.0999099
20.8,0.100167
20.8667,0.0998787
20.9333,0.0999333
21,0.100027
21.0667,0.100386
21.1333,0.0998474
21.2,0.0994612
21.2667,0.0988096
21.3333,0.096648
21.4,0.0967494
21.4667,0.0969991
21.5333,0.0971201
21.6,0.0971474
21.6667,0.0970889
21.7333,0.097401
21.8,0.0971942
21.8667,0.0977561
21.9333,0.0981072
22,0.0978848
22.0667,0.0981345
22.1333,0.0979121
22.2,0.097959
22.2667,0.0979629
22.3333,0.0979707
22.4,0.0978965
22.4667,0.0975961
22.5333,0.0977405
22.6,0.0980604
22.6667,0.0991178
22.7333,0.0994182
22.8,0.0996758
22.8667,0.100206
22.9333,0.101592
23,0.102228
23.0667,0.103063
23.1333,0.103937
23.2,0.104565
23.2667,0.104206
23.3333,0.103562
23.4,0.10318
23.4667,0.102177
23.5333,0.10167
23.6,0.101642
23.6667,0.101728
23.7333,0.101853
23.8,0.101986
23.8667,0.102216
23.9333,0.10238
24,0.102313
24.0667,0.102571
24.1333,0.102805
24.2,0.102992
24.2667,0.103117
24.3333,0.103105
24.4,0.103086
24.4667,0.10318
24.5333,0.103152
24.6,0.103367
24.6667,0.103995
24.7333,0.103991
24.8,0.104198
24.8667,0.104526
24.9333,0.104553
25,0.104385
25.0667,0.104491
25.1333,0.104233
25.2,0.104455
25.2667,0.104296
25.3333,0.104409
25.4,0.104643
25.4667,0.104569
25.5333,0.104584
25.6,0.105267
25.6667,0.105813
25.7333,0.107413
25.8,0.107686
25.8667,0.107702
25.9333,0.10778
26,0.108428
26.0667,0.108919
26.1333,0.109364
26.2,0.109914
26.2667,0.110176
26.3333,0.109703
26.4,0.109672
26.4667,0.110691
26.5333,0.111455
26.6,0.112033
26.6667,0.112333
26.7333,0.112505
26.8,0.112333
26.8667,0.112954
26.9333,0.113418
27,0.11375
27.0667,0.114686
27.1333,0.115763
27.2,0.116695
27.2667,0.119392
27.3333,0.122517
27.4,0.124499
27.4667,0.127706
27.5333,0.130403
27.6,0.132166
27.6667,0.134995
27.7333,0.136989
27.8,0.138007
27.8667,0.140446
27.9333,0.142884
28,0.141886
28.0667,0.144383
28.1333,0.146517
28.2,0.147715
28.2667,0.150583
28.3333,0.154574
28.4,0.156143
28.4667,0.159307
28.5333,0.162027
28.6,0.162534
28.6667,0.163701
28.7333,0.165293
28.8,0.165956
28.8667,0.167403
28.9333,0.168199
29,0.168808
29.0667,0.170669
29.1333,0.171879
29.2,0.171301
29.2667,0.171543
29.3333,0.172601
29.4,0.173077
29.4667,0.173771
29.5333,0.174333
29.6,0.175012
29.6667,0.166865
29.7333,0.168531
29.8,0.168929
29.8667,0.17033
29.9333,0.17143
30,0.171762
30.0667,0.171555
30.1333,0.172952
30.2,0.173202
30.2667,0.174563
30.3333,0.175843
30.4,0.176264
30.4667,0.177295
30.5333,0.178036
30.6,0.178204
30.6667,0.178325
30.7333,0.178808
30.8,0.178555
30.8667,0.1785
30.9333,0.178699
31,0.179721
31.0667,0.179546
31.1333,0.17939
31.2,0.179242
31.2667,0.179612
31.3333,0.179128
31.4,0.179347
31.4667,0.178606
31.5333,0.179562
31.6,0.179807
31.6667,0.180346
31.7333,0.17992
31.8,0.180065
31.8667,0.180463
31.9333,0.180318
32,0.180338
32.0667,0.181399
32.1333,0.181044
32.2,0.180638
32.2667,0.181516
32.3333,0.182125
32.4,0.182148
32.4667,0.183034
32.5333,0.183409
32.6,0.182983
32.6667,0.182445
32.7333,0.183073
32.8,0.182589
32.8667,0.182753
32.9333,0.182582
33,0.180775
33.0667,0.180705
33.1333,0.181013
33.2,0.180876
33.2667,0.181126
33.3333,0.181247
33.4,0.182254
33.4667,0.186136
33.5333,0.189371
33.6,0.191716
33.6667,0.194896
33.7333,0.197935
33.8,0.199043
33.8667,0.20133
33.9333,0.204041
34,0.206113
34.0667,0.209336
34.1333,0.210823
34.2,0.211673
34.2667,0.214346
34.3333,0.216352
34.4,0.217167
34.4667,0.22096
34.5333,0.222872
34.6,0.224842
34.6667,0.231912
34.7333,0.234487
34.8,0.236337
34.8667,0.237855
34.9333,0.239599
35,0.241483
35.0667,0.243329
35.1333,0.244375
35.2,0.244769
35.2667,0.245342
35.3333,0.244792
35.4,0.244468
35.4667,0.243731
35.5333,0.242853
35.6,0.243126
35.6667,0.244355
35.7333,0.244129
35.8,0.244421
35.8667,0.243828
35.9333,0.243403
36,0.243582
36.0667,0.243852
36.1333,0.245026
36.2,0.245693
36.2667,0.245249
36.3333,0.240707
36.4,0.240937
36.4667,0.240083
36.5333,0.240438
36.6,0.239458
36.6667,0.238545
36.7333,0.237964
36.8,0.238206
36.8667,0.237929
36.9333,0.237265
37,0.236786
37.0667,0.236856
37.1333,0.236489
37.2,0.2367
37.2667,0.236025
37.3333,0.235463
37.4,0.235045
37.4667,0.234741
37.5333,0.234604
37.6,0.233867
37.6667,0.232618
37.7333,0.23199
37.8,0.232603
37.8667,0.232458
37.9333,0.233044
38,0.229122
38.0667,0.229193
38.1333,0.230761
38.2,0.230636
38.2667,0.233559
38.3333,0.236181
38.4,0.237734
38.4667,0.239505
38.5333,0.241717
38.6,0.24295
38.6667,0.244437
38.7333,0.24672
38.8,0.248335
38.8667,0.250973
38.9333,0.253314
39,0.254379
39.0667,0.255826
39.1333,0.257746
39.2,0.258573
39.2667,0.260196
39.3333,0.262065
39.4,0.262978
39.4667,0.264691
39.5333,0.266377
39.6,0.267095
39.6667,0.270489
39.7333,0.272468
39.8,0.274391
39.8667,0.276256
39.9333,0.278316
40,0.280661
40.0667,0.281578
40.1333,0.282897
40.2,0.28351
40.2667,0.2842
40.3333,0.286381
40.4,0.288005
40.4667,0.291083
40.5333,0.293697
40.6,0.296035
40.6667,0.299667
40.7333,0.302574
40.8,0.303951
40.8667,0.307252
40.9333,0.309761
41,0.311576
41.0667,0.313885
41.1333,0.315427
41.2,0.316702
41.2667,0.318006
41.3333,0.3257
41.4,0.326699
41.4667,0.328864
41.5333,0.330254
41.6,0.33183
41.6667,0.333469
41.7333,0.335022
41.8,0.336387
41.8667,0.338756
41.9333,0.340773
42,0.34192
42.0667,0.345065
42.1333,0.346969
42.2,0.347745
42.2667,0.349614
42.3333,0.350683
42.4,0.351413
42.4667,0.352525
42.5333,0.353419
42.6,0.354261
42.6667,0.354722
42.7333,0.354968
42.8,0.354542
42.8667,0.355077
42.9333,0.354542
43,0.352002
43.0667,0.352627
43.1333,0.352365
43.2,0.353508
43.2667,0.353009
43.3333,0.354445
43.4,0.355533
43.4667,0.3575
43.5333,0.359061
43.6,0.359775
43.6667,0.361121
43.7333,0.362428
43.8,0.362931
43.8667,0.362689
43.9333,0.363173
44,0.36379
44.0667,0.363754
44.1333,0.364609
44.2,0.365105
44.2667,0.365666
44.3333,0.36585
44.4,0.365971
44.4667,0.366704
44.5333,0.366884
44.6,0.367282
44.6667,0.364051
44.7333,0.364437
44.8,0.365194
44.8667,0.365026
44.9333,0.365147
45,0.365159
45.0667,0.365155
45.1333,0.365421
45.2,0.366174
45.2667,0.366447
45.3333,0.367235
45.4,0.367586
45.4667,0.367707
45.5333,0.368269
45.6,0.367988
45.6667,0.368413
45.7333,0.368569
45.8,0.368519
45.8667,0.368339
45.9333,0.368316
46,0.368823
46.0667,0.36821
46.1333,0.368405
46.2,0.368281
46.2667,0.368534
46.3333,0.363996
46.4,0.364909
46.4667,0.365639
46.5333,0.366189
46.6,0.366334
46.6667,0.366361
46.7333,0.365975
46.8,0.365791
46.8667,0.365959
46.9333,0.366252
47,0.366283
47.0667,0.366306
47.1333,0.365908
47.2,0.36617
47.2667,0.36617
47.3333,0.365998
47.4,0.366236
47.4667,0.366501
47.5333,0.367145
47.6,0.367496
47.6667,0.367243
47.7333,0.367707
47.8,0.367793
47.8667,0.367945
47.9333,0.367598
48,0.364371
48.0667,0.364351
48.1333,0.365011
48.2,0.365506
48.2667,0.365584
48.3333,0.366806
48.4,0.367399
48.4667,0.367364
48.5333,0.366849
48.6,0.366849
48.6667,0.367535
48.7333,0.367325
48.8,0.367442
48.8667,0.366895
48.9333,0.366248
49,0.366142
49.0667,0.365331
49.1333,0.364909
49.2,0.365058
49.2667,0.36519
49.3333,0.365397
49.4,0.364972
49.4667,0.364991
49.5333,0.364796
49.6,0.365007
49.6667,0.359989
49.7333,0.36027
49.8,0.36107
49.8667,0.361394
49.9333,0.361222
50,0.361191
50.0667,0.360352
50.1333,0.360547
50.2,0.360637
50.2667,0.360614
50.3333,0.360485
50.4,0.36043
50.4667,0.360828
50.5333,0.361363
50.6,0.361382
50.6667,0.361429
50.7333,0.361722
50.8,0.361394
50.8667,0.3613
50.9333,0.361136
51,0.360969
51.0667,0.36091
51.1333,0.361047
51.2,0.361051
51.2667,0.361023
51.3333,0.356723
51.4,0.35702
51.4667,0.357285
51.5333,0.357274
51.6,0.357285
51.6667,0.357832
51.7333,0.357859
51.8,0.358413
51.8667,0.358097
51.9333,0.358667
52,0.358709
52.0667,0.359088
52.1333,0.359338
52.2,0.35956
52.2667,0.359782
52.3333,0.359685
52.4,0.359724
52.4667,0.359213
52.5333,0.359224
52.6,0.359353
52.6667,0.360575
52.7333,0.361768
52.8,0.362233
52.8667,0.362701
52.9333,0.36418
53,0.35963
53.0667,0.361257
53.1333,0.363626
53.2,0.364753
53.2667,0.366185
53.3333,0.367945
53.4,0.368624
53.4667,0.369947
53.5333,0.371433
53.6,0.372206
53.6667,0.373614
53.7333,0.373848
53.8,0.374075
53.8667,0.374531
53.9333,0.375565
54,0.376451
54.0667,0.377949
54.1333,0.37976
54.2,0.381812
54.2667,0.385733
54.3333,0.388305
54.4,0.38999
54.4667,0.392538
54.5333,0.39436
54.6,0.395328
54.6667,0.401454
54.7333,0.401645
54.8,0.402496
54.8667,0.403787
54.9333,0.404825
55,0.406144
55.0667,0.407587
55.1333,0.409012
55.2,0.409991
55.2667,0.410249
55.3333,0.411193
55.4,0.412476
55.4667,0.412652
55.5333,0.412906
55.6,0.412956
55.6667,0.41314
55.7333,0.412691
55.8,0.412781
55.8667,0.412968
55.9333,0.413343
56,0.413553
56.0667,0.413986
56.1333,0.414556
56.2,0.414779
56.2667,0.415153
56.3333,0.412324
56.4,0.412781
56.4667,0.413229
56.5333,0.413448
56.6,0.413054
56.6667,0.413233
56.7333,0.412991
56.8,0.41275
56.8667,0.413046
56.9333,0.413058
57,0.413479
57.0667,0.413534
57.1333,0.41353
57.2,0.413655
57.2667,0.413015
57.3333,0.412999
57.4,0.412855
57.4667,0.412886
57.5333,0.413179
57.6,0.413444
57.6667,0.41367
57.7333,0.413393
57.8,0.413112
57.8667,0.413194
57.9333,0.412972
58,0.409531
58.0667,0.409956
58.1333,0.410401
58.2,0.410565
58.2667,0.410463
58.3333,0.41092
58.4,0.41099
58.4667,0.410994
58.5333,0.411103
58.6,0.411138
58.6667,0.409765
58.7333,0.410225
58.8,0.410576
58.8667,0.410795
58.9333,0.410541
59,0.410666
59.0667,0.411204
59.1333,0.411017
59.2,0.411134
59.2667,0.411739
59.3333,0.411696
59.4,0.411524
59.4667,0.411735
59.5333,0.412133
59.6,0.412816
59.6667,0.413003
59.7333,0.41344
59.8,0.413612
59.8667,0.414174
59.9333,0.414525
60,0.414849
60.0667,0.41502
60.1333,0.414638
60.2,0.414665
60.2667,0.414755
60.3333,0.411372
60.4,0.411505
60.4667,0.412344
60.5333,0.412476
60.6,0.412586
60.6667,0.412874
60.7333,0.412917
60.8,0.412691
60.8667,0.412305
60.9333,0.411474
61,0.410966
61.0667,0.409655
61.1333,0.408633
61.2,0.407427
61.2667,0.406784
61.3333,0.406616
61.4,0.406768
61.4667,0.406979
61.5333,0.407166
61.6,0.407256
61.6667,0.407338
61.7333,0.406983
61.8,0.406998
61.8667,0.407104
61.9333,0.406916
62,0.405055
62.0667,0.405469
62.1333,0.40573
62.2,0.406187
62.2667,0.406113
62.3333,0.406565
62.4,0.40687
62.4667,0.40836
62.5333,0.409495
62.6,0.410572
62.6667,0.411907
62.7333,0.413132
62.8,0.413475
62.8667,0.413561
62.9333,0.4133
63,0.413304
63.0667,0.413343
63.1333,0.413464
63.2,0.41312
63.2667,0.413167
63.3333,0.413269
63.4,0.41335
63.4667,0.413464
63.5333,0.413479
63.6,0.413464
63.6667,0.409335
63.7333,0.40996
63.8,0.410436
63.8667,0.410412
63.9333,0.410522
64,0.410865
64.0667,0.410998
64.1333,0.411169
64.2,0.411286
64.2667,0.411376
64.3333,0.411591
64.4,0.411942
64.4667,0.412028
64.5333,0.412067
64.6,0.412196
64.6667,0.412293
64.7333,0.41296
64.8,0.413085
64.8667,0.413631
64.9333,0.413764
65,0.414248
65.0667,0.414349
65.1333,0.414318
65.2,0.414619
65.2667,0.414361
65.3333,0.412
65.4,0.412371
65.4667,0.412902
65.5333,0.413397
65.6,0.413604
65.6667,0.413842
65.7333,0.413487
65.8,0.413401
65.8667,0.413058
65.9333,0.412878
66,0.41273
66.0667,0.412976
66.1333,0.412644
66.2,0.412609
66.2667,0.412672
66.3333,0.413101
66.4,0.412898
66.4667,0.412605
66.5333,0.412617
66.6,0.412796
66.6667,0.413269
66.7333,0.414205
66.8,0.414466
66.8667,0.414587
66.9333,0.414712
67,0.410912
67.0667,0.411259
67.1333,0.411723
67.2,0.411587
67.2667,0.412328
67.3333,0.412071
67.4,0.408036
67.4667,0.407392
67.5333,0.407771
67.6,0.407252
67.6667,0.407283
67.7333,0.407314
67.8,0.407072
67.8667,0.407295
67.9333,0.407529
68,0.407279
68.0667,0.40655
68.1333,0.407002
68.2,0.406873
68.2667,0.406834
68.3333,0.406409
68.4,0.406565
68.4667,0.406511
68.5333,0.406671
68.6,0.406655
68.6667,0.406156
68.7333,0.406198
68.8,0.405968
68.8667,0.405781
68.9333,0.405703
69,0.405551
69.0667,0.403061
69.1333,0.403249
69.2,0.403537
69.2667,0.404107
69.3333,0.404248
69.4,0.404017
69.4667,0.404575
69.5333,0.404513
69.6,0.405137
69.6667,0.405063
69.7333,0.405395
69.8,0.405477
69.8667,0.405699
69.9333,0.405699
70,0.405828
70.0667,0.405629
70.1333,0.405402
70.2,0.405067
70.2667,0.405379
70.3333,0.40525
70.4,0.405309
70.4667,0.405266
70.5333,0.405371
70.6,0.405426
70.6667,0.405094
70.7333,0.405379
70.8,0.405508
70.8667,0.404361
70.9333,0.404407
71,0.404205
71.0667,0.404146
71.1333,0.404064
71.2,0.40383
71.2667,0.403947
71.3333,0.404142
71.4,0.404271
71.4667,0.404825
71.5333,0.404786
71.6,0.404891
71.6667,0.405344
71.7333,0.405168
71.8,0.405188
71.8667,0.405192
71.9333,0.405309
72,0.405032
72.0667,0.405149
72.1333,0.405063
72.2,0.405395
72.2667,0.40566
72.3333,0.405824
72.4,0.400233
72.4667,0.400654
72.5333,0.400826
72.6,0.401625
72.6667,0.40202
72.7333,0.402812
72.8,0.40353
72.8667,0.403978
72.9333,0.403998
73,0.404341
73.0667,0.404212
73.1333,0.404212
73.2,0.404306
73.2667,0.404782
73.3333,0.404657
73.4,0.404185
73.4667,0.404173
73.5333,0.404205
73.6,0.404193
73.6667,0.403928
73.7333,0.403861
73.8,0.403916
73.8667,0.403951
73.9333,0.404138
74,0.40399
74.0667,0.402398
74.1333,0.40223
74.2,0.402574
74.2667,0.402617
74.3333,0.402878
74.4,0.402597
74.4667,0.402062
74.5333,0.402172
74.6,0.401934
74.6667,0.40209
74.7333,0.40209
74.8,0.402351
74.8667,0.402382
74.9333,0.402492
75,0.401661
75.0667,0.401832
75.1333,0.401965
75.2,0.40218
75.2667,0.402979
75.3333,0.402788
75.4,0.402698
75.4667,0.402453
75.5333,0.402855
75.6,0.402656
75.6667,0.402726
75.7333,0.40216
75.8,0.402273
75.8667,0.401653
75.9333,0.401934
76,0.402375
76.0667,0.402878
76.1333,0.402718
76.2,0.402831
76.2667,0.402804
76.3333,0.402472
76.4,0.402745
76.4667,0.403151
76.5333,0.403615
76.6,0.403896
76.6667,0.403939
76.7333,0.40385
76.8,0.403697
76.8667,0.40335
76.9333,0.403385
77,0.40305
77.0667,0.403003
77.1333,0.403256
77.2,0.40303
77.2667,0.403662
77.3333,0.403892
77.4,0.402421
77.4667,0.402332
77.5333,0.402324
77.6,0.402394
77.6667,0.401996
77.7333,0.402277
77.8,0.402035
77.8667,0.4025
77.9333,0.40207
78,0.402605
78.0667,0.402503
78.1333,0.402414
78.2,0.402515
78.2667,0.40294
78.3333,0.4031
78.4,0.403159
78.4667,0.403007
78.5333,0.402921
78.6,0.40257
78.6667,0.40262
78.7333,0.403077
78.8,0.402882
78.8667,0.403081
78.9333,0.403358
79,0.403444
79.0667,0.399401
79.1333,0.399944
79.2,0.400119
79.2667,0.400943
79.3333,0.401013
79.4,0.401536
79.4667,0.401684
79.5333,0.402293
79.6,0.402909
79.6667,0.40337
79.7333,0.403967
79.8,0.404482
79.8667,0.404755
79.9333,0.404805
80,0.404197
80.0667,0.40431
80.1333,0.404318
80.2,0.404423
80.2667,0.404677
80.3333,0.404653
80.4,0.404704
80.4667,0.405055
80.5333,0.405293
80.6,0.405211
80.6667,0.405399
80.7333,0.402827
80.8,0.403288
80.8667,0.403448
80.9333,0.40328
81,0.403459
81.0667,0.403015
81.1333,0.403413
81.2,0.403658
81.2667,0.403693
81.3333,0.403978
81.4,0.403732
81.4667,0.403799
81.5333,0.403924
81.6,0.404162
81.6667,0.404177
81.7333,0.404368
81.8,0.405094
81.8667,0.405281
81.9333,0.405804
82,0.405933
82.0667,0.406245
82.1333,0.406019
82.2,0.406522
82.2667,0.407478
82.3333,0.407455
82.4,0.405274
82.4667,0.404993
82.5333,0.405461
82.6,0.405933
82.6667,0.407143
82.7333,0.407646
82.8,0.407775
82.8667,0.407728
82.9333,0.407896
83,0.407357
83.0667,0.407213
83.1333,0.407314
83.2,0.407689
83.2667,0.407654
83.3333,0.407923
83.4,0.407603
83.4667,0.407279
83.5333,0.407314
83.6,0.406971
83.6667,0.407365
83.7333,0.407377
83.8,0.407525
83.8667,0.407287
83.9333,0.40724
84,0.406959
84.0667,0.406066
84.1333,0.406136
84.2,0.40623
84.2667,0.406795
84.3333,0.406823
84.4,0.406834
84.4667,0.40701
84.5333,0.406725
84.6,0.40708
84.6667,0.407205
84.7333,0.407346
84.8,0.407369
84.8667,0.407669
84.9333,0.408138
85,0.407985
85.0667,0.408676
85.1333,0.409055
85.2,0.409706
85.2667,0.410057
85.3333,0.409944
85.4,0.409261
85.4667,0.408785
85.5333,0.408528
85.6,0.408469
85.6667,0.408239
85.7333,0.406706
85.8,0.407119
85.8667,0.408134
85.9333,0.40813
86,0.407381
86.0667,0.407677
86.1333,0.407779
86.2,0.408184
86.2667,0.408571
86.3333,0.408637
86.4,0.407974
86.4667,0.408071
86.5333,0.408383
86.6,0.408313
86.6667,0.409289
86.7333,0.409706
86.8,0.409488
86.8667,0.409402
86.9333,0.409144
87,0.409105
87.0667,0.408863
87.1333,0.408426
87.2,0.408735
87.2667,0.408973
87.3333,0.408536
87.4,0.405836
87.4667,0.405559
87.5333,0.405083
87.6,0.405258
87.6667,0.40477
87.7333,0.404431
87.8,0.403955
87.8667,0.404368
87.9333,0.404076
88,0.404407
88.0667,0.404552
88.1333,0.404716
88.2,0.404653
88.2667,0.40422
88.3333,0.403978
88.4,0.403729
88.4667,0.403705
88.5333,0.403791
88.6,0.403713
88.6667,0.403775
88.7333,0.403643
88.8,0.40376
88.8667,0.403705
88.9333,0.403674
89,0.403982
89.0667,0.40122
89.1333,0.40104
89.2,0.401138
89.2667,0.401867
89.3333,0.402215
89.4,0.402687
89.4667,0.403093
89.5333,0.403354
89.6,0.40367
89.6667,0.404064
89.7333,0.404306
89.8,0.404821
89.8667,0.405102
89.9333,0.405001
90,0.405676
90.0667,0.406027
90.1333,0.406573
90.2,0.40731
90.2667,0.40779
90.3333,0.408341
90.4,0.409031
90.4667,0.409289
90.5333,0.409776
90.6,0.409878
90.6667,0.410069
90.7333,0.405871
90.8,0.406487
90.8667,0.406959
90.9333,0.407291
91,0.407385
91.0667,0.407666
91.1333,0.407197
91.2,0.40687
91.2667,0.406635
91.3333,0.406511
91.4,0.406433
91.4667,0.404552
91.5333,0.404567
91.6,0.404064
91.6667,0.403943
91.7333,0.403494
91.8,0.40287
91.8667,0.402363
91.9333,0.401996
92,0.401719
92.0667,0.400486
92.1333,0.399932
92.2,0.399479
92.2667,0.399093
92.3333,0.399405
92.4,0.394793
92.4667,0.394887
92.5333,0.39502
92.6,0.394953
92.6667,0.394825
92.7333,0.394786
92.8,0.394431
92.8667,0.39422
92.9333,0.393557
93,0.392866
93.0667,0.392764
93.1333,0.393022
93.2,0.392796
93.2667,0.392745
93.3333,0.392854
93.4,0.392823
93.4667,0.393451
93.5333,0.393291
93.6,0.393365
93.6667,0.393662
93.7333,0.393541
93.8,0.393361
93.8667,0.393549
93.9333,0.393514
94,0.393837
94.0667,0.391184
94.1333,0.391859
94.2,0.392425
94.2667,0.393287
94.3333,0.39436
94.4,0.395351
94.4667,0.395601
94.5333,0.396085
94.6,0.396124
94.6667,0.396588
94.7333,0.397127
94.8,0.399191
94.8667,0.400162
94.9333,0.400568
95,0.402816
95.0667,0.404263
95.1333,0.405157
95.2,0.40703
95.2667,0.408961
95.3333,0.409355
95.4,0.411868
95.4667,0.413624
95.5333,0.414388
95.6,0.416718
95.6667,0.419031
95.7333,0.418731
95.8,0.421111
95.8667,0.422922
95.9333,0.423456
96,0.425446
96.0667,0.427058
96.1333,0.42753
96.2,0.428934
96.2667,0.430733
96.3333,0.430737
96.4,0.432879
96.4667,0.434885
96.5333,0.435146
