Time(s),Queue Density,Dynamic Density
0.0666667,0.0450933,0
0.133333,0.0887,0
0.2,0.131214,0
0.266667,0.175141,0
0.333333,0.221877,0
0.4,0.270638,0
0.466667,0.321357,0
0.533333,0.37173,0
0.6,0.422691,0
0.666667,0.475787,0
0.733333,0.529734,0
0.8,0.583684,0
0.866667,0.639113,0
0.933333,0.695627,0
1,0.752418,0
1.06667,0.809014,0
1.13333,0.865598,0
1.2,0.922779,0
1.26667,0.980846,0
1.33333,1.03893,0
1.4,1.09724,0
1.46667,1.15601,0
1.53333,1.21531,0
1.6,1.27472,0
1.66667,1.33379,0
1.73333,1.39524,0
1.8,1.45718,0
1.86667,1.52144,0
1.93333,1.58711,0
2,1.65305,0
2.06667,1.71896,0
2.13333,1.78492,0
2.2,1.85076,0
2.26667,1.91662,0
2.33333,1.98275,0
2.4,2.04938,0
2.46667,2.11609,0
2.53333,2.18218,0
2.6,2.24868,0
2.66667,2.31481,0
2.73333,2.38061,0
2.8,2.4463,0
2.86667,2.51223,0
2.93333,2.57833,0
3,2.64239,0
3.06667,2.7071,0
3.13333,2.77259,0
3.2,2.83868,0
3.26667,2.90496,0
3.33333,2.97163,0
3.4,3.03848,0
3.46667,3.10538,0
3.53333,3.17349,0
3.6,3.24256,0
3.66667,3.31316,0
3.73333,3.3858,0
3.8,3.45982,0
3.86667,3.53546,0
3.93333,3.61272,0
4,3.69124,0
4.06667,3.77196,0
4.13333,3.85232,0
4.2,3.93277,0
4.26667,4.01284,0
4.33333,4.09149,0
4.4,4.1696,0
4.46667,4.2472,0
4.53333,4.32468,0
4.6,4.40223,0
4.66667,4.47724,0
4.73333,4.55285,0
4.8,4.62934,0
4.86667,4.70555,0
4.93333,4.78174,0
5,4.85751,0
5.06667,4.93272,0
5.13333,5.00736,0
5.2,5.08149,0
5.26667,5.15514,0
5.33333,5.22988,0
5.4,5.3051,0
5.46667,5.38154,0
5.53333,5.45879,0
5.6,5.53612,0
5.66667,5.61647,0
5.73333,5.70058,0
5.8,5.78617,0
5.86667,5.87565,0
5.93333,5.9678,0
6,6.0609,0
6.06667,6.15487,0
6.13333,6.24929,0
6.2,6.34467,0
6.26667,6.44076,0
6.33333,6.53495,0
6.4,6.62923,0
6.46667,6.7247,0
6.53333,6.82001,0
6.6,6.91586,0
6.66667,7.01169,0
6.73333,7.10778,0
6.8,7.20417,0
6.86667,7.30172,0
6.93333,7.39864,0
7,7.49555,0
7.06667,7.59228,0
7.13333,7.68894,0
7.2,7.78606,0
7.26667,7.88503,0
7.33333,7.98647,0
7.4,8.08947,0
7.46667,8.19473,0
7.53333,8.30285,0
7.6,8.41165,0
7.66667,8.52254,0
7.73333,8.63372,0
7.8,8.74548,0
7.86667,8.85821,0
7.93333,8.97081,0
8,9.08278,0
8.06667,9.19477,0
8.13333,9.30706,0
8.2,9.41959,0
8.26667,9.53279,0
8.33333,9.64604,0
8.4,9.7599,0
8.46667,9.87329,0
8.53333,9.98572,0
8.6,10.0985,0
8.66667,10.2109,0
8.73333,10.3233,0
8.8,10.4353,0
8.86667,10.5466,0
8.93333,10.6578,0
9,10.7687,0
9.06667,10.88,0
9.13333,10.9912,0
9.2,11.1026,0
9.26667,11.2146,0
9.33333,11.3264,0
9.4,11.4383,0
9.46667,11.5499,0
9.53333,11.6618,0
9.6,11.7741,0
9.66667,11.8867,0
9.73333,11.9993,0
9.8,12.1121,0
9.86667,12.2253,0
9.93333,12.3387,0
10,12.452,0
10.0667,12.565,0
10.1333,12.6767,0
10.2,12.7886,0
10.2667,12.8996,0
10.3333,13.0102,0
10.4,13.1208,0
10.4667,13.229,0
10.5333,13.3373,0
10.6,13.4452,0
10.6667,13.5536,0
10.7333,13.6615,0
10.8,13.7697,0
10.8667,13.8776,0
10.9333,13.9843,0
11,14.0913,0
11.0667,14.1979,0
11.1333,14.3041,0
11.2,14.4103,0
11.2667,14.5155,0
11.3333,14.6172,0
11.4,14.7189,0
11.4667,14.8203,0
11.5333,14.9218,0
11.6,15.0233,0
11.6667,15.1248,0
11.7333,15.2263,0
11.8,15.3285,0
11.8667,15.4301,0
11.9333,15.5315,0
12,15.6333,0
12.0667,15.7354,0
12.1333,15.8374,0
12.2,15.9395,0
12.2667,16.0412,0
12.3333,16.1436,0
12.4,16.2464,0
12.4667,16.3484,0
12.5333,16.45,0
12.6,16.5521,0
12.6667,16.6547,0
12.7333,16.7572,0
12.8,16.8598,0
12.8667,16.9619,0
12.9333,17.0639,0
13,17.166,0
13.0667,17.2684,0
13.1333,17.371,0
13.2,17.4733,0
13.2667,17.5759,0
13.3333,17.6786,0
13.4,17.7816,0
13.4667,17.8847,0
13.5333,17.988,0
13.6,18.0916,0
13.6667,18.1954,0
13.7333,18.2986,0
13.8,18.402,0
13.8667,18.5055,0
13.9333,18.6087,0
14,18.7121,0
14.0667,18.8163,0
14.1333,18.9205,0
14.2,19.0246,0
14.2667,19.1283,0
14.3333,19.232,0
14.4,19.3354,0
14.4667,19.4385,0
14.5333,19.5414,0
14.6,19.6447,0
14.6667,19.7464,0
14.7333,19.8485,0
14.8,19.9512,0
14.8667,20.0526,0
14.9333,20.1538,0
15,20.2552,0
15.0667,20.3567,0
15.1333,20.4582,0
15.2,20.5599,0
15.2667,20.6616,0
15.3333,20.7632,0
15.4,20.8647,0
15.4667,20.9664,0
15.5333,21.0687,0
15.6,21.1716,0
15.6667,21.2753,0
15.7333,21.3787,0
15.8,21.4819,0
15.8667,21.5843,0
15.9333,21.6853,0
16,21.7857,0
16.0667,21.8855,0
16.1333,21.9851,0
16.2,22.0847,0
16.2667,22.1843,0
16.3333,22.2824,0
16.4,22.3808,0
16.4667,22.4796,0
16.5333,22.5786,0
16.6,22.6773,0
16.6667,22.7758,0
16.7333,22.8742,0
16.8,22.9723,0
16.8667,23.0707,0
16.9333,23.1689,0
17,23.2672,0
17.0667,23.3658,0
17.1333,23.4647,0
17.2,23.5635,0
17.2667,23.6624,0
17.3333,23.7615,0
17.4,23.8609,0
17.4667,23.9606,0
17.5333,24.0604,0
17.6,24.1601,0
17.6667,24.2598,0
17.7333,24.3593,0
17.8,24.4589,0
17.8667,24.5583,0
17.9333,24.6578,0
18,24.756,0
18.0667,24.8542,0
18.1333,24.9525,0
18.2,25.0507,0
18.2667,25.149,0
18.3333,25.2473,0
18.4,25.346,0
18.4667,25.4453,0
18.5333,25.5471,0
18.6,25.6496,0
18.6667,25.7538,0
18.7333,25.8602,0
18.8,25.9673,0
18.8667,26.0757,0
18.9333,26.1862,0
19,26.2977,0
19.0667,26.4112,0
19.1333,26.5264,0
19.2,26.6415,0
19.2667,26.7562,0
19.3333,26.8703,0
19.4,26.9842,0
19.4667,27.0978,0
19.5333,27.211,0
19.6,27.3239,0
19.6667,27.4343,0
19.7333,27.5431,0
19.8,27.6511,0
19.8667,27.7574,0
19.9333,27.8614,0
20,27.9649,0
20.0667,28.0666,0
20.1333,28.1669,0
20.2,28.2662,0
20.2667,28.3646,0
20.3333,28.4627,0
20.4,28.5611,0
20.4667,28.6593,0
20.5333,28.7585,0
20.6,28.8577,0
20.6667,28.9568,0
20.7333,29.0567,0
20.8,29.1568,0
20.8667,29.2567,0
20.9333,29.3565,0
21,29.4565,0
21.0667,29.5569,0
21.1333,29.6567,0
21.2,29.7562,0
21.2667,29.855,0
21.3333,29.9516,0
21.4,30.0484,0
21.4667,30.1454,0
21.5333,30.2425,0
21.6,30.3396,0
21.6667,30.4367,0
21.7333,30.534,0
21.8,30.6312,0
21.8667,30.7288,0
21.9333,30.8269,0
22,30.9248,0
22.0667,31.0229,0
22.1333,31.1208,0
22.2,31.2188,0
22.2667,31.3168,0
22.3333,31.4148,0
22.4,31.5126,0
22.4667,31.6103,0
22.5333,31.708,0
22.6,31.8061,0
22.6667,31.9052,0
22.7333,32.0046,0
22.8,32.1043,0
22.8667,32.2044,0
22.9333,32.306,0
23,32.4081,0
23.0667,32.5111,0
23.1333,32.615,0
23.2,32.7195,0
23.2667,32.8236,0
23.3333,32.9271,0
23.4,33.0302,0
23.4667,33.1324,0
23.5333,33.234,0
23.6,33.3356,0
23.6667,33.4372,0
23.7333,33.539,0
23.8,33.6409,0
23.8667,33.7431,0
23.9333,33.8454,0
24,33.9476,0
24.0667,34.0502,0
24.1333,34.1529,0
24.2,34.2558,0
24.2667,34.3588,0
24.3333,34.4619,0
24.4,34.5649,0
24.4667,34.668,0
24.5333,34.771,0
24.6,34.8744,0
24.6667,34.9783,0
24.7333,35.0823,0
24.8,35.1865,0
24.8667,35.291,0
24.9333,35.3955,0
25,35.4999,0
25.0667,35.6044,0
25.1333,35.7087,0
25.2,35.8131,0
25.2667,35.9174,0
25.3333,36.0217,0
25.4,36.1263,0
25.4667,36.2309,0
25.5333,36.3354,0
25.6,36.4406,0
25.6667,36.5464,0
25.7333,36.6537,0
25.8,36.7613,0
25.8667,36.8689,0
25.9333,36.9766,0
26,37.0849,0
26.0667,37.1937,0
26.1333,37.303,0
26.2,37.4128,0
26.2667,37.5229,0
26.3333,37.6325,0
26.4,37.7423,0
26.4667,37.8531,0
26.5333,37.9645,0
26.6,38.0767,0
26.6667,38.1891,0
26.7333,38.3016,0
26.8,38.4139,0
26.8667,38.5269,0
26.9333,38.6404,0
27,38.7542,0
27.0667,38.8689,0
27.1333,38.9848,0
27.2,39.1015,0
27.2667,39.2209,0
27.3333,39.3435,0
27.4,39.468,0
27.4667,39.5957,0
27.5333,39.7261,0
27.6,39.8583,0
27.6667,39.9933,0
27.7333,40.1303,0
27.8,40.2684,0
27.8667,40.4087,0
27.9333,40.5516,0
28,40.6933,0
28.0667,40.8375,0
28.1333,40.9839,0
28.2,41.1316,0
28.2667,41.282,0
28.3333,41.4365,0
28.4,41.5925,0
28.4667,41.7518,0
28.5333,41.9136,0
28.6,42.0761,0
28.6667,42.2398,0
28.7333,42.405,0
28.8,42.5709,0
28.8667,42.7383,0
28.9333,42.9065,0
29,43.0753,0
29.0667,43.2459,0
29.1333,43.4177,0
29.2,43.589,0
29.2667,43.7604,0
29.3333,43.9328,0
29.4,44.1058,0
29.4667,44.2794,0
29.5333,44.4536,0
29.6,44.6285,0
29.6667,44.7953,0
29.7333,44.9638,0
29.8,45.1328,0
29.8667,45.3031,0
29.9333,45.4746,0
30,45.6463,0
30.0667,45.8178,0
30.1333,45.9907,0
30.2,46.1639,0
30.2667,46.3385,0
30.3333,46.5143,0
30.4,46.6905,0
30.4667,46.8678,0
30.5333,47.0459,0
30.6,47.2241,0
30.6667,47.4024,0
30.7333,47.5813,0
30.8,47.7599,0
30.8667,47.9384,0
30.9333,48.117,0
31,48.2968,0
31.0667,48.4763,0
31.1333,48.6557,0
31.2,48.8349,0
31.2667,49.0143,0
31.3333,49.1934,0
31.4,49.3727,0
31.4667,49.5513,0
31.5333,49.7307,0
31.6,49.9105,0
31.6667,50.0907,0
31.7333,50.2706,0
31.8,50.4506,0
31.8667,50.631,0
31.9333,50.8112,0
32,50.9915,0
32.0667,51.1729,0
32.1333,51.3538,0
32.2,51.5343,0
32.2667,51.7156,0
32.3333,51.8977,0
32.4,52.0799,0
32.4667,52.2629,0
32.5333,52.4461,0
32.6,52.629,0
32.6667,52.8114,0
32.7333,52.9944,0
