Time(s),Queue Density,Dynamic Density
0.0666667,0.0225447,0
0.133333,0.0330425,0
0.2,0.0378174,0
0.266667,0.040872,0
0.333333,0.043804,0
0.4,0.0462825,0
0.466667,0.0485011,0
0.533333,0.0494368,0
0.6,0.0501992,0
0.666667,0.0516475,0
0.733333,0.052797,0
0.8,0.0533737,0
0.866667,0.0544014,0
0.933333,0.0554577,0
1,0.0561243,0
1.06667,0.0563601,0
1.13333,0.0564721,0
1.2,0.0568266,0
1.26667,0.0574467,0
1.33333,0.0577646,0
1.4,0.0580386,0
1.46667,0.0584039,0
1.53333,0.0588538,0
1.6,0.0591295,0
1.66667,0.0590976,0
1.73333,0.0602756,0
1.8,0.0611104,0
1.86667,0.0626847,0
1.93333,0.0641742,0
2,0.0650574,0
2.06667,0.0654854,0
2.13333,0.0657228,0
2.2,0.0657771,0
2.26667,0.0658199,0
2.33333,0.06597,0
2.4,0.0663046,0
2.46667,0.0665225,0
2.53333,0.0663174,0
2.6,0.0663827,0
2.66667,0.0662534,0
2.73333,0.0660287,0
2.8,0.0658657,0
2.86667,0.0659305,0
2.93333,0.0660292,0
3,0.0650271,0
3.06667,0.0648908,0
3.13333,0.065205,0
3.2,0.0656665,0
3.26667,0.0660357,0
3.33333,0.0663647,0
3.4,0.0666112,0
3.46667,0.0668222,0
3.53333,0.0674134,0
3.6,0.0682651,0
3.66667,0.0694635,0
3.73333,0.0710089,0
3.8,0.0724995,0
3.86667,0.0740681,0
3.93333,0.075664,0
4,0.0770901,0
4.06667,0.0789074,0
4.13333,0.0796326,0
4.2,0.0800401,0
4.26667,0.0800527,0
4.33333,0.0793508,0
4.4,0.0787267,0
4.46667,0.0781649,0
4.53333,0.077808,0
4.6,0.077688,0
4.66667,0.0763658,0
4.73333,0.0759895,0
4.8,0.0762404,0
4.86667,0.0762194,0
4.93333,0.0761934,0
5,0.0759892,0
5.06667,0.0755964,0
5.13333,0.0751171,0
5.2,0.0746258,0
5.26667,0.0741402,0
5.33333,0.0744417,0
5.4,0.0748285,0
5.46667,0.0756325,0
5.53333,0.0764442,0
5.6,0.0768813,0
5.66667,0.0786118,0
5.73333,0.0813675,0
5.8,0.0834749,0
5.86667,0.0864776,0
5.93333,0.0893114,0
6,0.0912005,0
6.06667,0.0925839,0
6.13333,0.093502,0
6.2,0.094439,0
6.26667,0.0952645,0
6.33333,0.0947271,0
6.4,0.0944994,0
6.46667,0.0949845,0
6.53333,0.095151,0
6.6,0.0954976,0
6.66667,0.095667,0
6.73333,0.0958746,0
6.8,0.0961364,0
6.86667,0.0968428,0
6.93333,0.096882,0
7,0.0968957,0
7.06667,0.0968128,0
7.13333,0.0967362,0
7.2,0.0969281,0
7.26667,0.0979488,0
7.33333,0.0996941,0
7.4,0.101347,0
7.46667,0.103303,0
7.53333,0.105709,0
7.6,0.107252,0
7.66667,0.109073,0
7.73333,0.110127,0
7.8,0.110938,0
7.86667,0.111833,0
7.93333,0.112217,0
8,0.112098,0
8.06667,0.112036,0
8.13333,0.112155,0
8.2,0.112332,0
8.26667,0.11277,0
8.33333,0.113008,0
8.4,0.113451,0
8.46667,0.113395,0
8.53333,0.112907,0
8.6,0.112823,0
8.66667,0.112652,0
8.73333,0.11253,0
8.8,0.112231,0
8.86667,0.111788,0
8.93333,0.111489,0
9,0.11117,0
9.06667,0.111237,0
9.13333,0.111207,0
9.2,0.1113,0
9.26667,0.111704,0
9.33333,0.111782,0
9.4,0.111841,0
9.46667,0.111717,0
9.53333,0.11184,0
9.6,0.112073,0
9.66667,0.112328,0
9.73333,0.112477,0
9.8,0.112602,0
9.86667,0.112926,0
9.93333,0.113186,0
10,0.113288,0
10.0667,0.113131,0
10.1333,0.112402,0
10.2,0.112206,0
10.2667,0.111645,0
10.3333,0.111154,0
10.4,0.110864,0
10.4667,0.109523,0
10.5333,0.108921,0
10.6,0.108411,0
10.6667,0.108368,0
10.7333,0.108125,0
10.8,0.108153,0
10.8667,0.107996,0
10.9333,0.107359,0
11,0.107195,0
11.0667,0.1069,0
11.1333,0.106558,0
11.2,0.106365,0
11.2667,0.105841,0
11.3333,0.103789,0
11.4,0.102768,0
11.4667,0.102106,0
11.5333,0.101825,0
11.6,0.101665,0
11.6667,0.101642,0
11.7333,0.101566,0
11.8,0.101928,0
11.8667,0.10182,0
11.9333,0.101626,0
12,0.101734,0
12.0667,0.101938,0
12.1333,0.101975,0
12.2,0.10207,0
12.2667,0.10193,0
12.3333,0.102206,0
12.4,0.102521,0
12.4667,0.102265,0
12.5333,0.102002,0
12.6,0.102099,0
12.6667,0.102335,0
12.7333,0.102453,0
12.8,0.102574,0
12.8667,0.102344,0
12.9333,0.102229,0
13,0.102248,0
13.0667,0.102407,0
13.1333,0.102577,0
13.2,0.102558,0
13.2667,0.102606,0
13.3333,0.10275,0
13.4,0.10291,0
13.4667,0.103068,0
13.5333,0.103239,0
13.6,0.103492,0
13.6667,0.103679,0
13.7333,0.103511,0
13.8,0.103507,0
13.8667,0.103544,0
13.9333,0.103413,0
14,0.103448,0
14.0667,0.103897,0
14.1333,0.104092,0
14.2,0.104126,0
14.2667,0.103947,0
14.3333,0.103868,0
14.4,0.103682,0
14.4667,0.103388,0
14.5333,0.103206,0
14.6,0.10329,0
14.6667,0.102511,0
14.7333,0.102354,0
14.8,0.102562,0
14.8667,0.101967,0
14.9333,0.101616,0
15,0.101551,0
15.0667,0.101556,0
15.1333,0.101556,0
15.2,0.101693,0
15.2667,0.101726,0
15.3333,0.101667,0
15.4,0.101649,0
15.4667,0.101686,0
15.5333,0.102041,0
15.6,0.10248,0
15.6667,0.103132,0
15.7333,0.103312,0
15.8,0.103275,0
15.8667,0.102847,0
15.9333,0.101936,0
16,0.101227,0
16.0667,0.100528,0
16.1333,0.10009,0
16.2,0.0998712,0
16.2667,0.0997345,0
16.3333,0.0989091,0
16.4,0.0987384,0
16.4667,0.0987896,0
16.5333,0.0989576,0
16.6,0.0988348,0
16.6667,0.0986934,0
16.7333,0.0985701,0
16.8,0.0983952,0
16.8667,0.0983878,0
16.9333,0.0983275,0
17,0.0983403,0
17.0667,0.0985378,0
17.1333,0.0987381,0
17.2,0.0987894,0
17.2667,0.0988736,0
17.3333,0.0990133,0
17.4,0.0992704,0
17.4667,0.0995121,0
17.5333,0.0996778,0
17.6,0.0997158,0
17.6667,0.099727,0
17.7333,0.0996565,0
17.8,0.099633,0
17.8667,0.099588,0
17.9333,0.0995675,0
18,0.0988744,0
18.0667,0.0985416,0
18.1333,0.0984551,0
18.2,0.0983475,0
18.2667,0.0982878,0
18.3333,0.0983517,0
18.4,0.0985045,0
18.4667,0.0989165,0
18.5333,0.100408,0
18.6,0.101431,0
18.6667,0.10284,0
18.7333,0.104633,0
18.8,0.105925,0
18.8667,0.107145,0
18.9333,0.108852,0
19,0.110183,0
19.0667,0.111865,0
19.1333,0.113574,0
19.2,0.114321,0
19.2667,0.114566,0
19.3333,0.114326,0
19.4,0.114168,0
19.4667,0.113885,0
19.5333,0.11355,0
19.6,0.113252,0
19.6667,0.111839,0
19.7333,0.110352,0
19.8,0.109187,0
19.8667,0.107759,0
19.9333,0.105932,0
20,0.1047,0
20.0667,0.103224,0
20.1333,0.101824,0
20.2,0.100555,0
20.2667,0.099495,0
20.3333,0.0988557,0
20.4,0.0986493,0
20.4667,0.0984621,0
20.5333,0.0988056,0
20.6,0.0990573,0
20.6667,0.0990992,0
20.7333,0.0995124,0
20.8,0.0998477,0
20.8667,0.0998573,0
20.9333,0.0998992,0
21,0.0999728,0
21.0667,0.100183,0
21.1333,0.100021,0
21.2,0.0997607,0
21.2667,0.0993124,0
21.3333,0.0980329,0
21.4,0.0974321,0
21.4667,0.0972546,0
21.5333,0.0972322,0
21.6,0.0972269,0
21.6667,0.0971891,0
21.7333,0.0973126,0
21.8,0.0972885,0
21.8667,0.0975301,0
21.9333,0.0978401,0
22,0.0979034,0
22.0667,0.0980736,0
22.1333,0.0980377,0
22.2,0.0980471,0
22.2667,0.0980538,0
22.3333,0.0980551,0
22.4,0.098007,0
22.4667,0.0978347,0
22.5333,0.0978227,0
22.6,0.0979747,0
22.6667,0.0985794,0
22.7333,0.099032,0
22.8,0.0993753,0
22.8667,0.0998006,0
22.9333,0.100706,0
23,0.101486,0
23.0667,0.102284,0
23.1333,0.103114,0
23.2,0.103869,0
23.2667,0.104059,0
23.3333,0.103847,0
23.4,0.103539,0
23.4667,0.102879,0
23.5333,0.102327,0
23.6,0.10201,0
23.6667,0.101889,0
23.7333,0.10191,0
23.8,0.101969,0
23.8667,0.102132,0
23.9333,0.102289,0
24,0.102328,0
24.0667,0.102485,0
24.1333,0.102674,0
24.2,0.102835,0
24.2667,0.103,0
24.3333,0.103078,0
24.4,0.10309,0
24.4667,0.103156,0
24.5333,0.103152,0
24.6,0.103289,0
24.6667,0.10366,0
24.7333,0.103837,0
24.8,0.104041,0
24.8667,0.104295,0
24.9333,0.10444,0
25,0.10444,0
25.0667,0.104485,0
25.1333,0.104406,0
25.2,0.104464,0
25.2667,0.104395,0
25.3333,0.104408,0
25.4,0.104535,0
25.4667,0.104567,0
25.5333,0.104584,0
25.6,0.104927,0
25.6667,0.105368,0
25.7333,0.106373,0
25.8,0.10702,0
25.8667,0.107353,0
25.9333,0.107543,0
26,0.107944,0
26.0667,0.108412,0
26.1333,0.108872,0
26.2,0.109372,0
26.2667,0.109768,0
26.3333,0.10973,0
26.4,0.109767,0
26.4667,0.110326,0
26.5333,0.110916,0
26.6,0.111549,0
26.6667,0.111992,0
26.7333,0.112291,0
26.8,0.112349,0
26.8667,0.112683,0
26.9333,0.113124,0
27,0.113498,0
27.0667,0.11416,0
27.1333,0.115014,0
27.2,0.115898,0
27.2667,0.117684,0
27.3333,0.120143,0
27.4,0.122337,0
27.4667,0.125041,0
27.5333,0.127753,0
27.6,0.130014,0
27.6667,0.132534,0
27.7333,0.134796,0
27.8,0.136445,0
27.8667,0.138418,0
27.9333,0.14069,0
28,0.141202,0
28.0667,0.142714,0
28.1333,0.144557,0
28.2,0.146097,0
28.2667,0.148305,0
28.3333,0.151393,0
28.4,0.153731,0
28.4667,0.156509,0
28.5333,0.159204,0
28.6,0.160855,0
28.6667,0.162284,0
28.7333,0.163775,0
28.8,0.164836,0
28.8667,0.166163,0
28.9333,0.167212,0
29,0.168008,0
29.0667,0.169388,0
29.1333,0.170608,0
29.2,0.170984,0
29.2667,0.171213,0
29.3333,0.17185,0
29.4,0.172415,0
29.4667,0.173058,0
29.5333,0.173631,0
29.6,0.174298,0
29.6667,0.170591,0
29.7333,0.16959,0
29.8,0.169328,0
29.8667,0.169886,0
29.9333,0.170718,0
30,0.171262,0
