Time(s),Queue Density,Dynamic Density
0.0666667,0.0418965,0
0.133333,0.0408495,0
0.2,0.0402425,0
0.266667,0.0412455,0
0.333333,0.0439113,0
0.4,0.0458117,0
0.466667,0.0472722,0
0.533333,0.0475801,0
0.6,0.0477121,0
0.666667,0.0492869,0
0.733333,0.050809,0
0.8,0.0510553,0
0.866667,0.0521463,0
0.933333,0.0531053,0
1,0.053422,0
1.06667,0.0541875,0
1.13333,0.0531933,0
1.2,0.0537036,0
1.26667,0.054469,0
1.33333,0.0542402,0
1.4,0.054381,0
1.46667,0.0550409,0
1.53333,0.0552696,0
1.6,0.0551904,0
1.66667,0.0548913,0
1.73333,0.0572492,0
1.8,0.0576187,0
1.86667,0.0596599,0
1.93333,0.0613051,0
2,0.0612787,0
2.06667,0.0611028,0
2.13333,0.0612435,0
2.2,0.06105,0
2.26667,0.0611028,0
2.33333,0.0615251,0
2.4,0.061613,0
2.46667,0.0613227,0
2.53333,0.0615251,0
2.6,0.0613755,0
2.66667,0.0604605,0
2.73333,0.0603021,0
2.8,0.0602669,0
2.86667,0.0604957,0
2.93333,0.0610148,0
3,0.0595015,0
3.06667,0.0597742,0
3.13333,0.060179,0
3.2,0.0608388,0
3.26667,0.0605485,0
3.33333,0.0614107,0
3.4,0.0611995,0
3.46667,0.0611643,0
3.53333,0.0622377,0
3.6,0.0640061,0
3.66667,0.0652643,0
3.73333,0.0671294,0
3.8,0.0679125,0
3.86667,0.0689419,0
3.93333,0.0711942,0
4,0.0724171,0
4.06667,0.0740887,0
4.13333,0.0741503,0
4.2,0.0744407,0
4.26667,0.0736488,0
4.33333,0.0720916,0
4.4,0.0715901,0
4.46667,0.0714317,0
4.53333,0.0713173,0
4.6,0.0715461,0
4.66667,0.0686955,0
4.73333,0.069109,0
4.8,0.0702968,0
4.86667,0.0699536,0
4.93333,0.0696545,0
5,0.0693114,0
5.06667,0.0685987,0
5.13333,0.0679741,0
5.2,0.067543,0
5.26667,0.0672086,0
5.33333,0.0683524,0
5.4,0.0687395,0
5.46667,0.0696633,0
5.53333,0.0700944,0
5.6,0.0699448,0
5.66667,0.0725491,0
5.73333,0.0759715,0
5.8,0.077476,0
5.86667,0.0813824,0
5.93333,0.0837754,0
6,0.0842593,0
6.06667,0.0849368,0
6.13333,0.0854471,0
6.2,0.0863445,0
6.26667,0.0870923,0
6.33333,0.0854119,0
6.4,0.0860277,0
6.46667,0.087541,0
6.53333,0.0873475,0
6.6,0.0878402,0
6.66667,0.0877786,0
6.73333,0.0877434,0
6.8,0.0879193,0
6.86667,0.0892654,0
6.93333,0.088544,0
7,0.0881305,0
7.06667,0.0878138,0
7.13333,0.0876114,0
7.2,0.087453,0
7.26667,0.0897054,0
7.33333,0.092248,0
7.4,0.0937261,0
7.46667,0.0962511,0
7.53333,0.0985738,0
7.6,0.0991721,0
7.66667,0.100026,0
7.73333,0.100905,0
7.8,0.101512,0
7.86667,0.10197,0
7.93333,0.102067,0
8,0.10204,0
8.06667,0.102075,0
8.13333,0.101803,0
8.2,0.102339,0
8.26667,0.102427,0
8.33333,0.102084,0
8.4,0.102999,0
8.46667,0.102735,0
8.53333,0.101662,0
8.6,0.101592,0
8.66667,0.101468,0
8.73333,0.100897,0
8.8,0.101108,0
8.86667,0.100369,0
8.93333,0.10058,0
9,0.100131,0
9.06667,0.0997528,0
9.13333,0.0999023,0
9.2,0.100386,0
9.26667,0.1008,0
9.33333,0.10058,0
9.4,0.100553,0
9.46667,0.100316,0
9.53333,0.100712,0
9.6,0.101099,0
9.66667,0.102049,0
9.73333,0.101644,0
9.8,0.101891,0
9.86667,0.102225,0
9.93333,0.102524,0
10,0.102348,0
10.0667,0.101724,0
10.1333,0.100721,0
10.2,0.100589,0
10.2667,0.0991369,0
10.3333,0.0985122,0
10.4,0.0982747,0
10.4667,0.0961807,0
10.5333,0.0958992,0
10.6,0.0959696,0
10.6667,0.0958464,0
10.7333,0.0958464,0
10.8,0.095952,0
10.8667,0.0957144,0
10.9333,0.0953361,0
11,0.0948258,0
11.0667,0.0949226,0
11.1333,0.094817,0
11.2,0.0949666,0
11.2667,0.0944123,0
11.3333,0.0907699,0
11.4,0.0907611,0
11.4667,0.0906555,0
11.5333,0.0906292,0
11.6,0.09055,0
11.6667,0.0911482,0
11.7333,0.0912098,0
11.8,0.0910251,0
11.8667,0.0908843,0
11.9333,0.0911834,0
12,0.0911218,0
12.0667,0.091377,0
12.1333,0.0913858,0
12.2,0.0916585,0
12.2667,0.0917641,0
12.3333,0.0925119,0
12.4,0.0929255,0
12.4667,0.0925031,0
12.5333,0.09216,0
12.6,0.0927231,0
12.6667,0.0932246,0
12.7333,0.0928463,0
12.8,0.0927847,0
12.8667,0.0918961,0
12.9333,0.0920984,0
13,0.0925559,0
13.0667,0.0927671,0
13.1333,0.0931542,0
13.2,0.093119,0
13.2667,0.0930662,0
13.3333,0.0937085,0
13.4,0.0936381,0
13.4667,0.0938053,0
13.5333,0.094166,0
13.6,0.0941308,0
13.6667,0.0944035,0
13.7333,0.0937173,0
13.8,0.0939636,0
13.8667,0.0939284,0
13.9333,0.0935501,0
14,0.0939284,0
14.0667,0.0944387,0
