Frame No.,Queue Density
56.8,0.413331
56.8667,0.413276
56.9333,0.413686
57,0.413674
57.0667,0.413694
57.1333,0.413901
57.2,0.413269
57.2667,0.413233
57.3333,0.413112
57.4,0.41314
57.4667,0.413382
57.5333,0.413585
57.6,0.41385
57.6667,0.413573
57.7333,0.413284
57.8,0.413405
57.8667,0.41319
57.9333,0.409601
58,0.409983
58.0667,0.410545
58.1333,0.410623
58.2,0.410494
58.2667,0.410963
58.3333,0.411009
58.4,0.410966
58.4667,0.411107
58.5333,0.411142
58.6,0.409862
58.6667,0.410354
58.7333,0.410736
58.8,0.410924
58.8667,0.410701
58.9333,0.410865
59,0.411357
59.0667,0.411095
59.1333,0.411212
59.2,0.411872
59.2667,0.411833
59.3333,0.411657
59.4,0.411883
59.4667,0.412238
59.5333,0.412937
59.6,0.413128
59.6667,0.41353
59.7333,0.413678
59.8,0.414256
59.8667,0.414673
59.9333,0.414954
60,0.415083
60.0667,0.414716
60.1333,0.414747
60.2,0.414833
60.2667,0.41152
60.3333,0.41163
60.4,0.412496
60.4667,0.412675
60.5333,0.412808
60.6,0.413105
60.6667,0.413116
60.7333,0.412902
60.8,0.412582
60.8667,0.411723
60.9333,0.411208
61,0.409932
61.0667,0.408859
61.1333,0.407615
61.2,0.406975
61.2667,0.406827
61.3333,0.406897
61.4,0.407139
61.4667,0.407314
61.5333,0.407361
61.6,0.407451
61.6667,0.407108
61.7333,0.40715
61.8,0.407264
61.8667,0.40708
61.9333,0.405211
62,0.405613
62.0667,0.405871
62.1333,0.406347
62.2,0.406265
62.2667,0.406768
62.3333,0.407018
62.4,0.408524
62.4667,0.409675
62.5333,0.410674
62.6,0.411985
62.6667,0.413202
62.7333,0.413557
62.8,0.413604
62.8667,0.413397
62.9333,0.413409
63,0.413456
63.0667,0.413534
63.1333,0.41321
63.2,0.413276
63.2667,0.413417
63.3333,0.41351
63.4,0.413655
63.4667,0.413709
63.5333,0.413682
63.6,0.409468
63.6667,0.410116
63.7333,0.410557
63.8,0.410565
63.8667,0.410631
63.9333,0.411052
64,0.411204
64.0667,0.411384
64.1333,0.411478
64.2,0.411544
64.2667,0.411719
64.3333,0.412078
64.4,0.412156
64.4667,0.41216
64.5333,0.41227
64.6,0.412418
64.6667,0.413081
64.7333,0.413229
64.8,0.413706
64.8667,0.413916
64.9333,0.414427
65,0.414529
65.0667,0.414482
65.1333,0.414755
65.2,0.414533
65.2667,0.412238
65.3333,0.412621
65.4,0.41307
65.4667,0.413573
65.5333,0.413823
65.6,0.414068
65.6667,0.413682
65.7333,0.413581
65.8,0.413253
65.8667,0.413027
65.9333,0.412925
66,0.413202
66.0667,0.412835
66.1333,0.412832
66.2,0.412898
66.2667,0.413405
66.3333,0.413148
66.4,0.412894
66.4667,0.412855
66.5333,0.413038
66.6,0.413585
66.6667,0.414392
66.7333,0.414681
66.8,0.414779
66.8667,0.414888
66.9333,0.411201
67,0.411524
67.0667,0.411997
67.1333,0.411848
67.2,0.412597
67.2667,0.412309
67.3333,0.408099
67.4,0.407424
67.4667,0.407822
67.5333,0.407318
67.6,0.407377
67.6667,0.407431
67.7333,0.40726
67.8,0.407529
67.8667,0.407724
67.9333,0.407392
68,0.406706
68.0667,0.407119
68.1333,0.407061
68.2,0.406998
68.2667,0.406628
68.3333,0.406831
68.4,0.406729
68.4667,0.406889
68.5333,0.406912
68.6,0.406343
68.6667,0.406366
68.7333,0.406144
68.8,0.405972
68.8667,0.40591
68.9333,0.405777
69,0.403233
69.0667,0.40344
69.1333,0.403744
69.2,0.40431
69.2667,0.40447
69.3333,0.404228
69.4,0.404755
69.4667,0.404708
69.5333,0.405203
69.6,0.405153
69.6667,0.405461
69.7333,0.405527
69.8,0.405839
69.8667,0.405808
69.9333,0.405953
70,0.40573
70.0667,0.405484
70.1333,0.405168
