Time(s),Queue Density
89.4667,0.403116
89.5333,0.403409
89.6,0.403643
89.6667,0.404111
89.7333,0.4044
89.8,0.40488
89.8667,0.405141
89.9333,0.405032
90,0.405789
90.0667,0.406113
90.1333,0.406628
90.2,0.407349
90.2667,0.40779
90.3333,0.408376
90.4,0.409086
90.4667,0.409371
90.5333,0.409874
90.6,0.409979
90.6667,0.410186
90.7333,0.405933
90.8,0.406608
90.8667,0.407104
90.9333,0.407451
91,0.407599
91.0667,0.407806
91.1333,0.407342
91.2,0.407014
91.2667,0.406768
91.3333,0.406725
91.4,0.406561
91.4667,0.404782
91.5333,0.404739
91.6,0.404255
91.6667,0.40408
91.7333,0.403623
91.8,0.40296
91.8667,0.402503
91.9333,0.402066
92,0.401805
92.0667,0.400638
92.1333,0.400006
92.2,0.399632
92.2667,0.399218
92.3333,0.39953
92.4,0.394719
92.4667,0.394852
92.5333,0.39507
92.6,0.395047
92.6667,0.394891
92.7333,0.39486
92.8,0.394552
92.8667,0.394376
92.9333,0.393752
93,0.39303
93.0667,0.39296
93.1333,0.39317
93.2,0.392948
93.2667,0.392819
93.3333,0.392936
93.4,0.392909
93.4667,0.393553
93.5333,0.393432
93.6,0.39351
93.6667,0.393771
93.7333,0.393677
93.8,0.39349
93.8667,0.393677
93.9333,0.393674
94,0.393923
94.0667,0.3912
94.1333,0.391867
94.2,0.392558
94.2667,0.393369
94.3333,0.394438
94.4,0.395414
94.4667,0.395714
94.5333,0.396186
94.6,0.396225
94.6667,0.396694
94.7333,0.397201
94.8,0.399206
94.8667,0.400073
94.9333,0.400568
95,0.402909
95.0667,0.404486
95.1333,0.405461
95.2,0.407045
95.2667,0.409027
95.3333,0.409417
95.4,0.41193
95.4667,0.413756
95.5333,0.41447
95.6,0.416714
95.6667,0.418883
95.7333,0.418868
95.8,0.421337
95.8667,0.423156
95.9333,0.423663
96,0.425473
96.0667,0.427151
96.1333,0.427674
96.2,0.429141
96.2667,0.430963
96.3333,0.430991
96.4,0.433016
96.4667,0.435111
96.5333,0.435454
